TIMESTAMP,RECORD,BattV_Min,AirTC,RH,DT_Avg,Q_Avg,TCDT_Avg,DBTCDT_Avg,WS_ms,WindDir,SWin_Avg,SWout_Avg,LWin_Avg,LWout_Avg,SWnet_Avg,LWnet_Avg,SWalbedo_Avg,NR_Avg,VWC_5cm_Avg,Ka_5cm_Avg,T_5cm_Avg,BulkEC_5cm_Avg,VWC_10cm_Avg,Ka_10cm_Avg,T_10cm_Avg,BulkEC_10cm_Avg,VWC_20cm_Avg,Ka_20cm_Avg,T_20cm_Avg,BulkEC_20cm_Avg,VWC_30cm_Avg,Ka_30cm_Avg,T_30cm_Avg,BulkEC_30cm_Avg,VWC_40cm_Avg,Ka_40cm_Avg,T_40cm_Avg,BulkEC_40cm_Avg,VWC_50cm_Avg,Ka_50cm_Avg,T_50cm_Avg,BulkEC_50cm_Avg,VWC_60cm_Avg,Ka_60cm_Avg,T_60cm_Avg,BulkEC_60cm_Avg,VWC_75cm_Avg,Ka_75cm_Avg,T_75cm_Avg,BulkEC_75cm_Avg,VWC_100cm_Avg,Ka_100cm_Avg,T_100cm_Avg,BulkEC_100cm_Avg,SWin_2_Avg,SWout_2_Avg,LWin_2_Avg,LWout_2_Avg,SWnet_2_Avg,LWnet_2_Avg,SWalbedo_2_Avg,NR_2_Avg,DTC_Avg_1_,DTC_Avg_2_,DTC_Avg_3_,DTC_Avg_4_,DTC_Avg_5_,DTC_Avg_6_
2021-11-27 00:00:00,189.5,12.7425,-1.31508333333333,52.3258333333333,2.00654166666667,184.020833333333,2.00166666666667,0.3085,0.408458333333333,188.0875,22.3303333333333,10.5264166666667,272.854166666667,300.958333333333,11.8279583333333,-27.2930833333333,0.189125,-15.4657083333333,0,0.884416666666667,-1.62354166666667,0,0,0.911416666666667,-1.65570833333333,0,0,0.852541666666667,-1.76604166666667,0,0,0.854916666666667,-1.99970833333333,0,0,0.847166666666667,-2.27745833333333,0,0,1.34558333333333,-1.58533333333333,0,0.00879166666666667,2.62958333333333,-0.121208333333333,0,0.0455833333333333,3.78470833333333,0.526041666666667,0,0,2.17895833333333,1.23829166666667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-28 00:00:00,213.5,12.7183333333333,-0.166333333333333,62.87875,2.00675,188.466666666667,2.00604166666667,0.303875,0.613166666666667,186.072083333333,18.8261666666667,8.165375,276.104166666667,306.933333333333,10.6502916666667,-29.9783333333333,0.194083333333333,-19.3277083333333,0,0.885875,-0.586,0,0,0.914458333333333,-0.626791666666667,0,0,0.851,-0.711833333333333,0,0,0.860416666666667,-0.931791666666667,0,0,0.855041666666667,-1.20379166666667,0,0,1.339625,-1.21070833333333,0,0.011625,2.71216666666667,-0.100583333333333,0,0.0458333333333333,3.79558333333333,0.505125,0,0,2.179,1.20820833333333,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-29 00:00:00,237.5,12.6795833333333,2.39333333333333,58.6375,2.004375,193.625,2.01320833333333,0.296708333333333,0.494958333333333,214.7375,19.122625,6.73808333333333,285.4625,315.854166666667,12.5824166666667,-29.7491666666667,0.196916666666667,-17.16775,0,0.891416666666667,1.699875,0,0,0.910916666666667,1.64741666666667,0,0,0.860916666666667,1.55758333333333,0,0,0.860041666666667,1.29704166666667,0,0,0.85625,0.871416666666667,0,0,1.35966666666667,-0.255708333333333,0,0.0142083333333333,2.790375,0.0220833333333333,0,0.0456666666666667,3.78804166666667,0.496083333333333,0,0,2.18108333333333,1.17820833333333,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-11-30 00:00:00,261.5,12.6595833333333,-0.520833333333333,46.94125,2.02170833333333,193.85,2.01966666666667,0.290333333333333,0.619625,218.208333333333,22.0885,8.46258333333333,275.720833333333,304.366666666667,13.5425,-27.81625,0.185,-14.2753333333333,0,0.884625,-0.888625,0,0,0.903458333333333,-0.919458333333333,0,0,0.853958333333333,-0.961041666666667,0,0,0.862541666666667,-1.17033333333333,0,0,0.853916666666667,-1.41266666666667,0,0,1.166625,-1.52141666666667,0,0.0109166666666667,2.69391666666667,-0.0941666666666667,0,0.0454583333333334,3.78108333333333,0.489083333333333,0,0,2.19179166666667,1.15954166666667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-01 00:00:00,285.5,12.62875,0.91575,56.5466666666667,2.01925,195.3375,2.02254166666667,0.2875,0.552458333333333,176.227916666667,18.8701666666667,5.86591666666667,281.095833333333,310.358333333333,13.0507916666667,-28.5633333333333,0.192791666666667,-15.5108333333333,0,0.892458333333333,0.246958333333333,0,0,0.901375,0.221208333333333,0,0,0.856041666666667,0.146458333333334,0,0,0.866208333333333,-0.10425,0,0,0.85625,-0.428916666666667,0,0,1.16183333333333,-1.056,0,0.0132083333333333,2.75829166666667,-0.118,0,0.046,3.79629166666667,0.460791666666667,0,0,2.190875,1.13883333333333,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-02 00:00:00,309.5,12.6175,2.74566666666667,49.3354166666667,2.01779166666667,194.525,2.027625,0.282791666666667,0.246041666666667,194.039166666667,21.0897916666667,6.19979166666667,287.395833333333,314.929166666667,14.94875,-26.9016666666667,0.175458333333333,-11.9512916666667,0,0.886791666666667,1.545,0,0,0.908166666666667,1.52208333333333,0,0,0.862125,1.399875,0,0,0.8645,1.10133333333333,0,0,0.85725,0.669,0,0,1.14529166666667,-0.368,0,0.015375,2.82266666666667,-0.0270833333333333,0,0.045625,3.78183333333333,0.452375,0,0,2.184625,1.1135,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-03 00:00:00,333.5,12.61125,2.45054166666667,52.50625,2.02320833333333,193.679166666667,2.03208333333333,0.277708333333333,0.224125,183.83375,20.1897916666667,5.87666666666667,284.270833333333,315.529166666667,14.3594166666667,-30.60625,0.157666666666667,-16.2505833333333,0,0.894791666666667,1.55791666666667,0,0,0.906166666666666,1.56266666666667,0,0,0.8605,1.457375,0,0,0.869416666666667,1.18708333333333,0,0,0.861166666666667,0.78525,0,0,1.06883333333333,-0.132125,0,0.0165416666666667,2.85870833333333,0.0428333333333333,0,0.0455833333333333,3.78325,0.455458333333333,0,0,2.18354166666667,1.09416666666667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-04 00:00:00,357.5,12.5441666666667,2.136,41.3533333333333,2.02758333333333,189.708333333333,2.03541666666667,0.274375,0.723291666666667,217.004166666667,23.869125,6.34645833333333,280.641666666667,312.279166666667,17.48825,-30.88125,0.159041666666667,-13.3900833333333,0,0.893791666666666,1.28379166666667,0,0,0.910375,1.25495833333333,0,0,0.863291666666667,1.12129166666667,0,0,0.870333333333333,0.85525,0,0,0.860958333333333,0.4685,0,0,1.01891666666667,-0.516458333333333,0,0.0145833333333333,2.79879166666667,-0.0574166666666667,0,0.045875,3.79804166666667,0.448041666666667,0,0,2.18975,1.085625,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-05 00:00:00,381.5,12.5008333333333,-1.06966666666667,40.9466666666667,2.044625,193.370833333333,2.04054166666667,0.269916666666667,1.24108333333333,217.1,18.2165,5.4785,267.408333333333,300.9625,12.8008333333333,-32.6991666666667,0.1395,-19.896375,0,0.89125,-1.45908333333333,0,0,0.909708333333334,-1.49795833333333,0,0,0.858291666666667,-1.59670833333333,0,0,0.869791666666667,-1.81408333333333,0,0,0.854083333333333,-2.0425,0,0,0.984708333333333,-2.35154166666667,0,0.013625,2.77229166666667,-0.358625,0,0.04625,3.805375,0.410708333333333,0,0,2.19370833333333,1.06620833333333,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-12-06 00:00:00,405.5,12.44375,-5.321,49.6770833333333,2.06008333333333,204.491666666667,2.03979166666667,0.271,1.10420833333333,217.195833333333,13.2084583333333,5.22770833333333,270.133333333333,288.520833333333,7.97370833333333,-17.9245,0.143541666666667,-9.95041666666667,0,0.87975,-5.44516666666667,0,0,0.909083333333333,-5.48283333333333,0,0,0.849125,-5.508,0,0,0.855291666666667,-5.619375,0,0,0.850916666666667,-5.627125,0,0,0.974166666666667,-4.78533333333333,0,0.00816666666666667,2.61366666666667,-0.9645,0,0.0465416666666667,3.81929166666667,0.329291666666667,0,0,2.20495833333333,1.0355,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
