TIMESTAMP,RECORD,BattV_Min,AirTC_Avg,RH,DT_Avg,Q_Avg,TCDT_Avg,DBTCDT_Avg,WS_ms_Avg,WindDir,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,BP_mbar_Avg,SWin_Avg,SWout_Avg,LWin_Avg,LWout_Avg,SWnet_Avg,LWnet_Avg,SWalbedo_Avg,NR_Avg,VWC_5cm_Avg,Ka_5cm_Avg,T_5cm_Avg,BulkEC_5cm_Avg,VWC_10cm_Avg,Ka_10cm_Avg,T_10cm_Avg,BulkEC_10cm_Avg,VWC_20cm_Avg,Ka_20cm_Avg,T_20cm_Avg,BulkEC_20cm_Avg,VWC_30cm_Avg,Ka_30cm_Avg,T_30cm_Avg,BulkEC_30cm_Avg,VWC_40cm_Avg,Ka_40cm_Avg,T_40cm_Avg,BulkEC_40cm_Avg,VWC_50cm_Avg,Ka_50cm_Avg,T_50cm_Avg,BulkEC_50cm_Avg,DTC_Avg_1_,DTC_Avg_2_,DTC_Avg_3_,DTC_Avg_4_,DTC_Avg_5_,DTC_Avg_6_
2024-01-16 00:00:00,11129.5,13.3470833333333,-16.40875,85.8691666666667,1.50429166666667,187.658333333333,1.4585,1.01545833333333,3.23733333333333,219.958333333333,3.23733333333333,214.9375,31.3220833333333,698.574629166667,81.16125,63.3509583333333,173.045833333333,234.9,17.9852916666667,-60.8045833333333,0.318125,-42.82125,0,0.932833333333334,-2.50566666666667,0,0,0.930583333333333,-2.05575,0,0,0.8655,-1.28741666666667,0,0,2.149375,-0.418083333333333,0,0.186666666666667,10.1433333333333,-0.06025,0,0.231833333333333,12.8370833333333,0.16525,0,NaN,NaN,NaN,NaN,NaN,NaN
2024-01-17 00:00:00,11153.5,13.11,-7.54145833333333,79.825,1.512,196.404166666667,1.49095833333333,0.983625,2.94620833333333,202.941666666667,2.94620833333333,215.275,32.6758333333333,696.64615,14.6818333333333,12.2812916666667,251.579166666667,275.179166666667,2.39458333333333,-22.6913333333333,0.3155,-20.2959166666667,0,0.931166666666667,-2.33979166666667,0,0,0.93425,-1.90116666666667,0,0,0.873166666666667,-1.18341666666667,0,0,2.16170833333333,-0.380333333333333,0,0.187083333333333,10.16875,-0.048,0,0.231833333333333,12.8354166666667,0.171958333333333,0,NaN,NaN,NaN,NaN,NaN,NaN
2024-01-18 00:00:00,11177.5,13.1491666666667,-6.95254166666667,89.55,1.47033333333333,190.854166666667,1.4515,1.01720833333333,2.96058333333333,200.68125,2.96058333333333,218.8625,36.4183333333333,701.543316666667,16.4990416666667,13.61575,264.5625,282.0625,2.88575,-16.5990416666667,0.326458333333333,-13.7137083333333,0,0.932958333333333,-2.30916666666667,0,0,0.931583333333333,-1.88416666666667,0,0,0.87325,-1.171375,0,0,2.17025,-0.372416666666667,0,0.18775,10.205,-0.0477916666666667,0,0.231916666666667,12.8416666666667,0.17675,0,NaN,NaN,NaN,NaN,NaN,NaN
2024-01-19 00:00:00,11201.5,13.3220833333333,-5.28383333333333,85.4125,1.50058333333333,184.4375,1.48591666666667,0.987083333333334,1.9675,206.289166666667,1.9675,203.475,41.2941666666667,706.703975,62.25375,48.5705,252.4,284.0875,13.6310416666667,-31.1046666666667,0.321333333333333,-17.4745,0,0.930541666666667,-2.14483333333333,0,0,0.935583333333333,-1.75920833333333,0,0,0.874375,-1.107625,0,0,2.16895833333333,-0.356083333333333,0,0.188416666666667,10.2491666666667,-0.0406666666666667,0,0.231541666666667,12.8183333333333,0.180583333333333,0,NaN,NaN,NaN,NaN,NaN,NaN
2024-01-20 00:00:00,11225.5,13.3145833333333,-1.35479166666667,71.1258333333333,1.53183333333333,179.104166666667,1.52820833333333,0.944791666666667,1.79266666666667,206.0875,1.79266666666667,202.479166666667,27.34875,703.72495,68.0549166666667,52.4360416666667,247.208333333333,291.941666666667,15.5364166666667,-44.195,0.349083333333333,-28.6560416666667,0,0.93725,-1.94120833333333,0,0,0.938708333333333,-1.58945833333333,0,0,0.867833333333333,-1.00658333333333,0,0,2.164625,-0.324916666666667,0,0.189333333333333,10.2920833333333,-0.0282083333333333,0,0.232125,12.85,0.181375,0,NaN,NaN,NaN,NaN,NaN,NaN
2024-01-21 00:00:00,11249.5,13.33375,-3.03504166666667,83.5654166666667,1.56266666666667,198.970833333333,1.55395833333333,0.919125,1.931375,214.829166666667,1.931375,208.879166666667,34.4141666666667,699.4128875,36.6073333333333,29.2743333333333,266.870833333333,293.933333333333,7.32808333333333,-26.6534166666667,0.335125,-19.3242083333333,0,0.936916666666667,-1.71458333333333,0,0,0.93775,-1.405875,0,0,0.875,-0.893625,0,0,2.18458333333333,-0.293791666666667,0,0.189791666666667,10.3229166666667,-0.028,0,0.231791666666667,12.8225,0.182,0,NaN,NaN,NaN,NaN,NaN,NaN
2024-01-22 00:00:00,11273.5,13.36,-4.575625,79.5533333333333,1.58404166666667,187.758333333333,1.570625,0.902291666666667,1.342625,208.708333333333,1.342625,206.395833333333,26.8129166666667,700.788466666667,50.57775,39.2816666666667,249.9875,281.779166666667,11.2925,-31.185,0.323958333333333,-19.89325,0,0.937333333333333,-1.523875,0,0,0.940666666666667,-1.24495833333333,0,0,0.877666666666667,-0.781875,0,0,2.19708333333333,-0.265083333333333,0,0.191041666666667,10.3879166666667,-0.0215,0,0.232166666666667,12.8491666666667,0.182,0,NaN,NaN,NaN,NaN,NaN,NaN
2024-01-23 00:00:00,11297.5,13.3529166666667,-6.27416666666667,78.6679166666667,1.60925,182.745833333333,1.59054166666667,0.882458333333333,0.6725,217.9625,0.6725,214.879166666667,26.1245833333333,701.455758333333,74.2824583333333,55.6657083333334,251.795833333333,275.833333333333,18.7035,-23.4758333333333,0.397041666666667,-4.77429166666667,0,0.936041666666667,-1.43225,0,0,0.937458333333333,-1.15854166666667,0,0,0.881083333333333,-0.716,0,0,2.20870833333333,-0.240875,0,0.192083333333333,10.4491666666667,-0.0100833333333333,0,0.232208333333333,12.8483333333333,0.182,0,NaN,NaN,NaN,NaN,NaN,NaN
2024-01-24 00:00:00,11321.5,13.2495833333333,-5.89995833333333,83.5241666666667,1.61958333333333,190.975,1.60191666666667,0.872541666666666,0.725875,216.895833333333,0.725875,225.183333333333,34.9875,702.683408333333,56.4805,43.6887083333333,263.0125,281.579166666667,12.7679583333333,-17.89375,0.324833333333333,-5.12658333333333,0,0.931208333333333,-1.51941666666667,0,0,0.941875,-1.217125,0,0,0.879791666666667,-0.7395,0,0,2.21233333333333,-0.239,0,0.193083333333333,10.5108333333333,-0.009,0,0.23225,12.8566666666667,0.182,0,NaN,NaN,NaN,NaN,NaN,NaN
2024-01-25 00:00:00,11345.5,13.355,-6.79254166666667,74.6241666666667,1.62316666666667,185.670833333333,1.60275,0.868833333333333,1.21858333333333,202.850583333333,1.21858333333333,206.283333333333,38.1566666666667,702.179991666667,65.2627083333333,49.9130833333333,216.745833333333,266.7375,15.3274166666667,-49.4179166666667,0.346416666666667,-34.090375,0,0.934416666666667,-1.55833333333333,0,0,0.943125,-1.25466666666667,0,0,0.87725,-0.772125,0,0,2.20645833333333,-0.239,0,0.193958333333333,10.5541666666667,-0.009,0,0.232625,12.8804166666667,0.182,0,NaN,NaN,NaN,NaN,NaN,NaN
2024-01-26 00:00:00,11369.5,13.35875,-9.23383333333333,82.3804166666666,1.64658333333333,182.654166666667,1.618375,0.855583333333333,0.73175,222.170833333333,0.73175,213.154166666667,29.2783333333333,706.8928375,62.9762083333333,47.6850416666667,243.829166666667,266.545833333333,15.2804583333333,-22.268875,0.315333333333333,-6.98533333333333,0,0.935166666666666,-1.60716666666667,0,0,0.942333333333333,-1.28858333333333,0,0,0.879291666666667,-0.786208333333333,0,0,2.21266666666667,-0.240916666666667,0,0.194666666666667,10.5995833333333,-0.009,0,0.232791666666667,12.8916666666667,0.182,0,NaN,NaN,NaN,NaN,NaN,NaN
2024-01-27 00:00:00,11393.5,13.345,-6.98025,69.1433333333333,1.64295833333333,190.975,1.62175,0.849375,2.247375,213.029166666667,2.247375,200.9125,33.1970833333333,711.487733333333,83.9225,63.802375,203.816666666667,266.816666666667,19.9955833333333,-62.1891666666667,0.472958333333333,-42.1874583333333,0,0.932041666666667,-1.717125,0,0,0.94225,-1.37645833333333,0,0,0.878208333333333,-0.840125,0,0,2.21995833333333,-0.256958333333333,0,0.194583333333333,10.5941666666667,-0.009,0,0.232666666666667,12.8854166666667,0.182458333333333,0,NaN,NaN,NaN,NaN,NaN,NaN
2024-01-28 00:00:00,11417.5,13.2891666666667,-2.99325,74.9033333333333,1.64183333333333,175.183333333333,1.63275,0.840333333333333,1.86208333333333,181.9625,1.86208333333333,177.970833333333,34.9208333333333,713.885891666667,68.545625,51.2735,232.391666666667,283.995833333333,17.465875,-50.8957916666667,0.369958333333333,-33.423375,0,0.928416666666667,-1.76095833333333,0,0,0.940083333333333,-1.41820833333333,0,0,0.882875,-0.871541666666667,0,0,2.21891666666667,-0.258375,0,0.19425,10.5779166666667,-0.009,0,0.232875,12.9075,0.182625,0,NaN,NaN,NaN,NaN,NaN,NaN
2024-01-29 00:00:00,11441.5,13.3075,-1.47154166666667,75.4508333333333,1.647875,187.3,1.64341666666667,0.8295,1.39633333333333,183.446041666667,1.39633333333333,204.5,34.8183333333333,713.7925875,76.5779583333333,56.479,224.966666666667,286.433333333333,20.1273333333333,-60.7679166666667,0.424541666666667,-40.64475,0,0.9295,-1.721125,0,0,0.944333333333333,-1.39820833333333,0,0,0.886166666666667,-0.869708333333334,0,0,2.209,-0.258,0,0.194416666666667,10.5795833333333,-0.00879166666666667,0,0.233375,12.9254166666667,0.183875,0,NaN,NaN,NaN,NaN,NaN,NaN
2024-01-30 00:00:00,11465.5,13.3020833333333,-1.55170833333333,55.8270833333333,1.66054166666667,181.075,1.65566666666667,0.817333333333333,1.590875,210.154166666667,1.590875,204.829166666667,22.3545833333333,711.7473375,88.4252083333333,63.5668333333333,200.079166666667,276.6,24.891,-75.6633333333333,0.532791666666667,-50.7729583333333,0,0.928208333333334,-1.60425,0,0,0.939125,-1.30141666666667,0,0,0.880416666666667,-0.804333333333334,0,0,2.21958333333333,-0.246375,0,0.194166666666667,10.5679166666667,-0.00745833333333333,0,0.233083333333333,12.9129166666667,0.183458333333333,0,NaN,NaN,NaN,NaN,NaN,NaN
2024-01-31 00:00:00,11489.5,13.3604166666667,0.0415000000000001,43.09875,1.66125,186.995833333333,1.66141666666667,0.811583333333333,1.73829166666667,192.366666666667,1.73829166666667,191.083333333333,31.3308333333333,708.433954166667,88.9242083333333,63.682375,205.758333333333,281.183333333333,25.2787083333333,-74.8170833333333,0.44025,-49.5415833333333,0,0.926541666666667,-1.58991666666667,0,0,0.944208333333333,-1.27958333333333,0,0,0.884333333333333,-0.782041666666667,0,0,2.21329166666667,-0.239,0,0.193875,10.5495833333333,-0.00195833333333333,0,0.233416666666667,12.9270833333333,0.18475,0,NaN,NaN,NaN,NaN,NaN,NaN
