TIMESTAMP,RECORD,BattV_Min,AirTC,RH,DT_Avg,Q_Avg,TCDT_Avg,DBTCDT_Avg,WS_ms,WindDir,SWin_Avg,SWout_Avg,LWin_Avg,LWout_Avg,SWnet_Avg,LWnet_Avg,SWalbedo_Avg,NR_Avg,VWC_5cm_Avg,Ka_5cm_Avg,T_5cm_Avg,BulkEC_5cm_Avg,VWC_10cm_Avg,Ka_10cm_Avg,T_10cm_Avg,BulkEC_10cm_Avg,VWC_20cm_Avg,Ka_20cm_Avg,T_20cm_Avg,BulkEC_20cm_Avg,VWC_30cm_Avg,Ka_30cm_Avg,T_30cm_Avg,BulkEC_30cm_Avg,VWC_40cm_Avg,Ka_40cm_Avg,T_40cm_Avg,BulkEC_40cm_Avg,VWC_50cm_Avg,Ka_50cm_Avg,T_50cm_Avg,BulkEC_50cm_Avg,VWC_60cm_Avg,Ka_60cm_Avg,T_60cm_Avg,BulkEC_60cm_Avg,VWC_75cm_Avg,Ka_75cm_Avg,T_75cm_Avg,BulkEC_75cm_Avg,VWC_100cm_Avg,Ka_100cm_Avg,T_100cm_Avg,BulkEC_100cm_Avg,SWin_2_Avg,SWout_2_Avg,LWin_2_Avg,LWout_2_Avg,SWnet_2_Avg,LWnet_2_Avg,SWalbedo_2_Avg,NR_2_Avg,DTC_Avg_1_,DTC_Avg_2_,DTC_Avg_3_,DTC_Avg_4_,DTC_Avg_5_,DTC_Avg_6_,UFWx_density,SWE
2023-06-03 00:00:00,5682.5,13.05625,3.79745833333333,93.1441666666667,1.99208333333333,199.845833333333,2.005875,0.304125,0.0297916666666667,200.438666666667,46.853,10.0575416666667,333.379166666667,326.1625,36.7966666666667,7.56629166666667,0.127791666666667,44.3639166666667,0,1.03604166666667,3.49245833333333,0,0,1.09458333333333,3.46641666666667,0,0,0.966666666666666,3.409,0,0,0.996458333333333,3.10795833333333,0,0,0.928083333333333,2.58120833333333,0,0,0.957625,1.39004166666667,0,0.0641666666666667,4.44675,0.778916666666667,0,0.507916666666666,36.035,0.901041666666667,0,0.774333333333333,59.2429166666667,1.00954166666667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,452,13.74645
2023-06-04 00:00:00,5706.5,12.94375,3.619875,99.5791666666667,2.02016666666667,200.4125,2.03366666666667,0.276375,0.00370833333333333,221.842833333333,36.8001666666667,6.94004166666667,337.0125,326.754166666667,29.8644166666667,10.5046666666667,0.089375,40.3643333333333,0,1.08516666666667,3.3935,0,0,1.08920833333333,3.33158333333333,0,0,0.986833333333333,3.23470833333333,0,0,1.04141666666667,2.96654166666667,0,0,0.993083333333333,2.56554166666667,0,0,0.99825,1.58191666666667,0,0.062875,4.40141666666667,0.850916666666667,0,0.553708333333333,40.2929166666667,0.904375,0,0.774041666666667,59.2083333333333,1.03454166666667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,454,12.547425
2023-06-05 00:00:00,5730.5,13.0329166666667,4.85608333333333,90.5529166666667,2.0485,199.245833333333,2.06654166666667,0.24375,0.031125,209.645,78.4372083333333,13.96475,331.1375,330.008333333333,64.4892916666667,1.493625,0.139666666666667,65.9789583333333,0,1.02025,5.13058333333333,0,0,1.00670833333333,5.18375,0,0,0.916041666666667,5.229125,0,0,0.962458333333333,5.03254166666667,0,0,0.937,4.68266666666667,0,0,0.946083333333333,3.88929166666667,0,0.0574583333333333,4.20204166666667,1.8735,0,0.212958333333333,12.1297083333333,1.06220833333333,0,0.772958333333333,59.1225,1.10633333333333,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,464,11.31
2023-06-06 00:00:00,5754.5,13.1191666666667,6.20183333333334,80.0254166666667,2.09379166666667,215.670833333333,2.11733333333333,0.192875,0.0805833333333333,219.694166666667,110.21625,16.3360833333333,319.858333333333,333.9875,94.0715833333334,-13.7809166666667,0.121416666666667,80.2929583333333,0,0.978125,6.40595833333333,0,0,0.981083333333333,6.47970833333333,0,0,0.901458333333333,6.46395833333333,0,0,0.954166666666667,6.27833333333333,0,0,0.876458333333333,6.02879166666667,0,0,0.944875,5.41233333333333,0,0.0541666666666667,4.088875,3.03179166666667,0,0.141291666666667,7.782375,1.54691666666667,0,0.772583333333333,59.075,1.31345833333333,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,456,8.7951
2023-06-07 00:00:00,5778.5,13.0333333333333,5.89479166666667,84.21125,2.14554166666667,201.654166666667,2.16854166666667,0.141375,0.095625,207.123291666667,50.6962916666667,8.54145833333334,328.604166666667,335.65,42.1723333333333,-6.78045833333333,0.0942916666666667,35.3925,0,1.014375,6.21766666666667,0,0,1.02075,6.24,0,0,0.952916666666667,6.24695833333333,0,0,0.983833333333333,6.13970833333333,0,0,0.8925,6.05495833333333,0,0,0.975083333333333,5.76229166666667,0,0.0508333333333333,3.96566666666667,3.96816666666667,0,0.117333333333333,6.639375,2.39595833333333,0,0.772208333333333,59.0375,1.64666666666667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,450,6.361875
2023-06-08 00:00:00,5802.5,13.0966666666667,6.38141666666667,86.285,2.19295833333333,208.266666666667,2.21845833333333,0.0914166666666667,0.110166666666667,199.122083333333,96.6894166666667,12.69375,335.545833333333,340.445833333333,84.0057083333333,-4.64875,0.08925,79.3585416666667,0,1.01575,6.81604166666667,0,0,1.049,6.90804166666666,0,0,0.962458333333333,6.983,0,0,0.991208333333333,6.92975,0,0,0.886083333333333,6.90404166666667,0,0,0.977083333333333,6.72979166666667,0,0.0490416666666667,3.90733333333333,5.15270833333333,0,0.1085,6.24491666666667,3.27254166666667,0,0.773166666666667,59.12875,1.92275,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,452,4.13203333333333
2023-06-09 00:00:00,5826.5,13.1041666666667,7.82558333333333,65.88625,2.25075,204.270833333333,2.28254166666667,0.027875,0.100083333333333,182.430833333333,95.12775,11.2297083333333,331.466666666667,346.425,83.9797083333333,-14.747375,0.0923333333333333,69.232375,0,0.960125,8.55833333333333,0,0,0.955708333333333,8.56529166666667,0,0,0.907,8.62679166666667,0,0,0.953125,8.58091666666667,0,0,0.86725,8.565,0,0,0.953791666666667,8.28016666666667,0,0.0453333333333333,3.77708333333333,6.19470833333333,0,0.096875,5.73895833333333,4.07616666666667,0,0.770083333333333,58.8541666666667,2.16083333333333,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,455,1.2683125
2023-06-10 00:00:00,5850.5,13.0995833333333,6.6665,69.0979166666667,2.285875,193.495833333333,2.31345833333333,-0.00266666666666667,0.156041666666667,218.720833333333,67.9910416666667,8.76316666666666,318.6125,345.254166666667,59.184,-26.3679166666667,0.089875,32.822,0,0.955291666666667,7.63391666666667,0,0,0.925708333333333,7.666375,0,0,0.903916666666667,7.775125,0,0,0.94625,7.788625,0,0,0.873916666666667,7.83870833333333,0,0,0.948166666666667,7.65854166666667,0,0.0425416666666667,3.680375,6.17845833333333,0,0.0910416666666667,5.49804166666667,4.56566666666667,0,0.768291666666667,58.6741666666667,2.53304166666667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,450,-0.12
2023-06-11 00:00:00,5874.5,13.07875,5.918375,81.2445833333333,2.28658333333333,191.7625,2.31108333333333,-0.00183333333333333,0.0795416666666667,147.797083333333,78.7299166666667,8.67220833333333,324.770833333333,346.85,70.1558333333333,-21.7599166666667,0.07475,48.3985416666667,0,0.961208333333333,6.81970833333333,0,0,0.935875,6.825375,0,0,0.905583333333334,6.91608333333333,0,0,0.951833333333333,6.92441666666667,0,0,0.8715,7.00016666666667,0,0,0.9515,6.90745833333333,0,0.0402083333333333,3.602875,5.75304166666667,0,0.0873333333333333,5.349625,4.55866666666667,0,0.767833333333333,58.6316666666667,2.880875,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,450,-0.0825
2023-06-12 00:00:00,5898.5,13.00125,3.66420833333333,93.5404166666667,2.2935,195.066666666667,2.30879166666667,0.00129166666666667,0.061625,225.924166666667,45.0723333333333,3.56075,333.595833333333,338.858333333333,41.6454583333333,-4.95570833333333,0.0405416666666667,36.6862083333333,0,1.00629166666667,4.24275,0,0,0.984125,4.36129166666667,0,0,0.957458333333333,4.48520833333333,0,0,0.967458333333333,4.49120833333333,0,0,0.869583333333333,4.602625,0,0,0.960625,4.71829166666667,0,0.0383333333333333,3.54258333333333,5.03120833333333,0,0.085375,5.26645833333333,4.57295833333333,0,0.764666666666667,58.3366666666667,3.146875,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,450,0.058125
